"GHIN","handicap_index","course_name","date","tees","course_rating","hole","par","hole_handicap","handicap_stroke","gross","net","OUT","IN","tot_FIR","tot_GIR","tot_putts","tot_chips","tot_penalties","tot_gross","tot_net","is_gross_birdie","is_gross_eagle_better","is_gross_par","is_gross_bogey","is_gross_bogey_worse","is_net_birdie","is_net_eagle_better","is_net_par","is_net_bogey","is_net_bogey_worse","FIR","OUT_FIR","IN_FIR","GIR","OUT_GIR","IN_GIR","putts","OUT_putts","IN_putts","chips","OUT_chips","IN_chips","penalties","OUT_penalties","IN_penalties","tee_club"
"10526424",12.9,"Randolph North",2025-06-22,"white",69.8,7,4,15,-1,5,4,42,45,NA,NA,NA,NA,NA,87,79,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.9,"Randolph North",2025-06-22,"white",69.8,8,3,5,0,4,4,42,45,NA,NA,NA,NA,NA,87,79,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.9,"Randolph North",2025-06-22,"white",69.8,9,5,17,-1,7,6,42,45,NA,NA,NA,NA,NA,87,79,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.9,"Randolph North",2025-06-22,"white",69.8,10,4,2,0,5,5,42,45,NA,NA,NA,NA,NA,87,79,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.9,"Randolph North",2025-06-22,"white",69.8,11,3,14,-1,4,3,42,45,NA,NA,NA,NA,NA,87,79,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.9,"Randolph North",2025-06-22,"white",69.8,12,4,10,0,4,4,42,45,NA,NA,NA,NA,NA,87,79,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.9,"Randolph North",2025-06-22,"white",69.8,13,5,16,-1,5,4,42,45,NA,NA,NA,NA,NA,87,79,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.9,"Randolph North",2025-06-22,"white",69.8,14,4,8,0,5,5,42,45,NA,NA,NA,NA,NA,87,79,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.9,"Randolph North",2025-06-22,"white",69.8,15,3,6,0,5,5,42,45,NA,NA,NA,NA,NA,87,79,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.9,"Randolph North",2025-06-22,"white",69.8,16,5,18,-1,7,6,42,45,NA,NA,NA,NA,NA,87,79,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.9,"Randolph North",2025-06-22,"white",69.8,17,4,12,-1,5,4,42,45,NA,NA,NA,NA,NA,87,79,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.9,"Randolph North",2025-06-22,"white",69.8,18,4,4,0,5,5,42,45,NA,NA,NA,NA,NA,87,79,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,1,4,9,0,6,6,42,46,NA,NA,NA,NA,NA,88,79,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,2,3,5,0,3,3,42,46,NA,NA,NA,NA,NA,88,79,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,3,5,13,-1,6,5,42,46,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,4,4,17,-1,5,4,42,46,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,5,3,11,-1,4,3,42,46,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,6,5,15,-1,7,6,42,46,NA,NA,NA,NA,NA,88,79,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,7,4,1,0,4,4,42,46,NA,NA,NA,NA,NA,88,79,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,8,4,3,0,4,4,42,46,NA,NA,NA,NA,NA,88,79,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,9,3,7,0,3,3,42,46,NA,NA,NA,NA,NA,88,79,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,10,4,10,-1,5,4,42,46,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,11,3,16,-1,2,1,42,46,NA,NA,NA,NA,NA,88,79,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,12,4,6,0,5,5,42,46,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,13,5,18,-1,7,6,42,46,NA,NA,NA,NA,NA,88,79,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,14,4,4,0,6,6,42,46,NA,NA,NA,NA,NA,88,79,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,15,4,14,-1,5,4,42,46,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,16,4,8,0,4,4,42,46,NA,NA,NA,NA,NA,88,79,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,17,3,12,-1,7,6,42,46,NA,NA,NA,NA,NA,88,79,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",12.1,"Dell Urich",2025-06-08,"white",67.8,18,4,2,0,5,5,42,46,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,1,4,5,0,6,6,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,2,5,3,0,6,6,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,3,3,17,-1,4,3,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,4,4,9,-1,5,4,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,5,4,13,-1,6,5,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,6,3,11,-1,3,2,46,47,NA,NA,NA,NA,NA,93,83,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,7,5,1,0,5,5,46,47,NA,NA,NA,NA,NA,93,83,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,8,4,7,0,5,5,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,9,3,15,-1,6,5,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,10,4,14,-1,4,3,46,47,NA,NA,NA,NA,NA,93,83,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,11,4,10,-1,6,5,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,12,3,18,-1,4,3,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,13,4,8,0,5,5,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,14,4,4,0,5,5,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,15,4,16,-1,5,4,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,16,3,12,-1,5,4,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,17,4,6,0,6,6,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.8,"Silverbell",2025-06-01,"white",68.9,18,5,2,0,7,7,46,47,NA,NA,NA,NA,NA,93,83,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,1,4,9,0,6,6,46,44,NA,NA,NA,NA,NA,90,81,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,2,3,5,0,5,5,46,44,NA,NA,NA,NA,NA,90,81,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,3,5,13,-1,5,4,46,44,NA,NA,NA,NA,NA,90,81,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,4,4,17,-1,5,4,46,44,NA,NA,NA,NA,NA,90,81,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,5,3,11,-1,4,3,46,44,NA,NA,NA,NA,NA,90,81,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,6,5,15,-1,7,6,46,44,NA,NA,NA,NA,NA,90,81,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,7,4,1,0,5,5,46,44,NA,NA,NA,NA,NA,90,81,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,8,4,3,0,6,6,46,44,NA,NA,NA,NA,NA,90,81,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,9,3,7,0,3,3,46,44,NA,NA,NA,NA,NA,90,81,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,10,4,10,-1,5,4,46,44,NA,NA,NA,NA,NA,90,81,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,11,3,16,-1,3,2,46,44,NA,NA,NA,NA,NA,90,81,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,12,4,6,0,5,5,46,44,NA,NA,NA,NA,NA,90,81,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,13,5,18,-1,5,4,46,44,NA,NA,NA,NA,NA,90,81,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,14,4,4,0,6,6,46,44,NA,NA,NA,NA,NA,90,81,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,15,4,14,-1,5,4,46,44,NA,NA,NA,NA,NA,90,81,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,16,4,8,0,6,6,46,44,NA,NA,NA,NA,NA,90,81,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,17,3,12,-1,3,2,46,44,NA,NA,NA,NA,NA,90,81,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Dell Urich",2025-05-18,"white",67.8,18,4,2,0,6,6,46,44,NA,NA,NA,NA,NA,90,81,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,1,4,7,0,6,6,48,40,NA,NA,NA,NA,NA,88,79,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,2,4,9,0,5,5,48,40,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,3,5,11,-1,5,4,48,40,NA,NA,NA,NA,NA,88,79,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,4,4,1,0,5,5,48,40,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,5,4,3,0,7,7,48,40,NA,NA,NA,NA,NA,88,79,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,6,3,13,-1,4,3,48,40,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,7,4,15,-1,6,5,48,40,NA,NA,NA,NA,NA,88,79,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,8,3,5,0,4,4,48,40,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,9,5,17,-1,6,5,48,40,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,10,4,2,0,5,5,48,40,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,11,3,14,-1,3,2,48,40,NA,NA,NA,NA,NA,88,79,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,12,4,10,-1,4,3,48,40,NA,NA,NA,NA,NA,88,79,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,13,5,16,-1,6,5,48,40,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,14,4,8,0,5,5,48,40,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,15,3,6,0,3,3,48,40,NA,NA,NA,NA,NA,88,79,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,16,5,18,-1,5,4,48,40,NA,NA,NA,NA,NA,88,79,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,17,4,12,-1,5,4,48,40,NA,NA,NA,NA,NA,88,79,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"10526424",11.3,"Randolph North",2025-05-04,"white",69.8,18,4,4,0,4,4,48,40,NA,NA,NA,NA,NA,88,79,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
